# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1700       5.267528649035e-11       1.874567080941e-12      -4.719945451167e-12       0.000000000000e+00       7.171428804950e-16      -3.322459179589e-18       2.752631083470e-17 
 1701       5.275428288602e-11       1.855311102311e-12      -4.710738524251e-12       0.000000000000e+00       7.154476932910e-16      -3.305282718232e-18       2.723082531486e-17 
 1702       5.283238245932e-11       1.836103615490e-12      -4.700472638804e-12       0.000000000000e+00       7.137574396842e-16      -3.249640549325e-18       2.693285279818e-17 
 1703       5.290952399937e-11       1.816950230013e-12      -4.689159941011e-12       0.000000000000e+00       7.120721050040e-16      -3.157416131947e-18       2.663250100308e-17 
 1704       5.298564601968e-11       1.797856580762e-12      -4.676812647022e-12       0.000000000000e+00       7.103916744062e-16      -3.030502250272e-18       2.632987817874e-17 
 1705       5.306068675773e-11       1.778828328004e-12      -4.663443043059e-12       0.000000000000e+00       7.087161328727e-16      -2.870801027479e-18       2.602509310590e-17 
 1706       5.313458417459e-11       1.759871157423e-12      -4.649063485522e-12       0.000000000000e+00       7.070454652114e-16      -2.680223939671e-18       2.571825509762e-17 
 1707       5.320727595451e-11       1.740990780164e-12      -4.633686401106e-12       0.000000000000e+00       7.053796560558e-16      -2.460691829785e-18       2.540947400010e-17 
 1708       5.327869950453e-11       1.722192932863e-12      -4.617324286901e-12       0.000000000000e+00       7.037186898645e-16      -2.214134921510e-18       2.509886019344e-17 
 1709       5.334879195406e-11       1.703483377688e-12      -4.599989710508e-12       0.000000000000e+00       7.020625509214e-16      -1.942492833201e-18       2.478652459245e-17 
 1710       5.341749015452e-11       1.684867902373e-12      -4.581695310142e-12       0.000000000000e+00       7.004112233346e-16      -1.647714591791e-18       2.447257864745e-17 
 1711       5.348473067891e-11       1.666352320254e-12      -4.562453794745e-12       0.000000000000e+00       6.987646910368e-16      -1.331758646709e-18       2.415713434503e-17 
 1712       5.355044982142e-11       1.647942470310e-12      -4.542277944094e-12       0.000000000000e+00       6.971229377846e-16      -9.965928837916e-19       2.384030420885e-17 
 1713       5.361458359703e-11       1.629644217194e-12      -4.521180608909e-12       0.000000000000e+00       6.954859471581e-16      -6.441946392006e-19       2.352220130043e-17 
 1714       5.367706774113e-11       1.611463451275e-12      -4.499174710961e-12       0.000000000000e+00       6.938537025611e-16      -2.765507133347e-19       2.320293921995e-17 
 1715       5.373783770909e-11       1.593406088667e-12      -4.476273243186e-12       0.000000000000e+00       6.922261872202e-16       1.043426152548e-19       2.288263210703e-17 
 1716       5.379682867588e-11       1.575478071276e-12      -4.452489269785e-12       0.000000000000e+00       6.906033841848e-16       4.964795759493e-19       2.256139464151e-17 
 1717       5.385397553567e-11       1.557685366828e-12      -4.427835926342e-12       0.000000000000e+00       6.889852763266e-16       8.978448921486e-19       2.223934204426e-17 
 1718       5.390921290143e-11       1.540033968908e-12      -4.402326419926e-12       0.000000000000e+00       6.873718463394e-16       1.306413767356e-18       2.191659007795e-17 
 1719       5.396247510454e-11       1.522529896999e-12      -4.375974029206e-12       0.000000000000e+00       6.857630767391e-16       1.720151871266e-18       2.159325504786e-17 
 1720       5.401369619438e-11       1.505179196515e-12      -4.348792104554e-12       0.000000000000e+00       6.841589498625e-16       2.137015325844e-18       2.126945380263e-17 
 1721       5.406280993792e-11       1.487987938841e-12      -4.320794068156e-12       0.000000000000e+00       6.825594478679e-16       2.554950691420e-18       2.094530373510e-17 
 1722       5.410974981936e-11       1.470962221368e-12      -4.291993414125e-12       0.000000000000e+00       6.809645527343e-16       2.971894952767e-18       2.062092278307e-17 
 1723       5.415444903969e-11       1.454108167527e-12      -4.262403708603e-12       0.000000000000e+00       6.793742462613e-16       3.385775505189e-18       2.029642943008e-17 
 1724       5.419684051632e-11       1.437431926831e-12      -4.232038589874e-12       0.000000000000e+00       6.777885100684e-16       3.794510140609e-18       1.997194270624e-17 
 1725       5.423685688267e-11       1.420939674909e-12      -4.200911768472e-12       0.000000000000e+00       6.762073255954e-16       4.196007033649e-18       1.964758218896e-17 
 1726       5.427443048777e-11       1.404637613538e-12      -4.169037027292e-12       0.000000000000e+00       6.746306741012e-16       4.588164727721e-18       1.932346800380e-17 
 1727       5.430949339586e-11       1.388531970690e-12      -4.136428221694e-12       0.000000000000e+00       6.730585366641e-16       4.968872121109e-18       1.899972082522e-17 
 1728       5.434197738601e-11       1.372629000557e-12      -4.103099279615e-12       0.000000000000e+00       6.714908941815e-16       5.336008453056e-18       1.867646187738e-17 
 1729       5.437181395169e-11       1.356934983598e-12      -4.069064201680e-12       0.000000000000e+00       6.699277273691e-16       5.687443289848e-18       1.835381293493e-17 
 1730       5.439893430040e-11       1.341456226566e-12      -4.034337061307e-12       0.000000000000e+00       6.683690167609e-16       6.021036510901e-18       1.803189632379e-17 
 1731       5.442327972864e-11       1.326198301234e-12      -3.998932695081e-12       0.000000000000e+00       6.668147441770e-16       6.335151804384e-18       1.771081386183e-17 
 1732       5.444483284356e-11       1.311163753426e-12      -3.962868780040e-12       0.000000000000e+00       6.652648971402e-16       6.630201928399e-18       1.739058348454e-17 
 1733       5.446358660440e-11       1.296354374691e-12      -3.926163774164e-12       0.000000000000e+00       6.637194644957e-16       6.907116484031e-18       1.707120208525e-17 
 1734       5.447953397116e-11       1.281771961870e-12      -3.888836227846e-12       0.000000000000e+00       6.621784349467e-16       7.166829598048e-18       1.675266652652e-17 
 1735       5.449266790452e-11       1.267418317101e-12      -3.850904784020e-12       0.000000000000e+00       6.606417970540e-16       7.410279929533e-18       1.643497364014e-17 
 1736       5.450298136594e-11       1.253295247823e-12      -3.812388178307e-12       0.000000000000e+00       6.591095392354e-16       7.638410676525e-18       1.611812022705e-17 
 1737       5.451046731762e-11       1.239404566789e-12      -3.773305239144e-12       0.000000000000e+00       6.575816497659e-16       7.852169582660e-18       1.580210305732e-17 
 1738       5.451511872256e-11       1.225748092064e-12      -3.733674887927e-12       0.000000000000e+00       6.560581167773e-16       8.052508943809e-18       1.548691887003e-17 
 1739       5.451692854455e-11       1.212327647038e-12      -3.693516139140e-12       0.000000000000e+00       6.545389282577e-16       8.240385614714e-18       1.517256437330e-17 
 1740       5.451588974818e-11       1.199145060426e-12      -3.652848100498e-12       0.000000000000e+00       6.530240720515e-16       8.416761015631e-18       1.485903624414e-17 
 1741       5.451199529888e-11       1.186202166280e-12      -3.611689973081e-12       0.000000000000e+00       6.515135358592e-16       8.582601138967e-18       1.454633112851e-17 
 1742       5.450523816293e-11       1.173500803990e-12      -3.570061051471e-12       0.000000000000e+00       6.500073072369e-16       8.738876555917e-18       1.423444564117e-17 
 1743       5.449561130746e-11       1.161042818294e-12      -3.527980723887e-12       0.000000000000e+00       6.485053735961e-16       8.886562423109e-18       1.392337636566e-17 
 1744       5.448310770050e-11       1.148830059281e-12      -3.485468472323e-12       0.000000000000e+00       6.470077222037e-16       9.026638489234e-18       1.361311985426e-17 
 1745       5.446772031095e-11       1.136864382401e-12      -3.442543872685e-12       0.000000000000e+00       6.455143401813e-16       9.160089101695e-18       1.330367262793e-17 
 1746       5.444944210866e-11       1.125147648467e-12      -3.399226594926e-12       0.000000000000e+00       6.440252145054e-16       9.287903213236e-18       1.299503117624e-17 
 1747       5.442826606437e-11       1.113681723664e-12      -3.355536403184e-12       0.000000000000e+00       6.425403320068e-16       9.411074388588e-18       1.268719195733e-17 
 1748       5.440418514980e-11       1.102468479551e-12      -3.311493155916e-12       0.000000000000e+00       6.410596793704e-16       9.530600811106e-18       1.238015139785e-17 
 1749       5.437719233762e-11       1.091509793074e-12      -3.267116806039e-12       0.000000000000e+00       6.395832431351e-16       9.647485289407e-18       1.207390589293e-17 
 1750       5.434728060148e-11       1.080807546567e-12      -3.222427401060e-12       0.000000000000e+00       6.381110096934e-16       9.762735264008e-18       1.176845180608e-17 
 1751       5.431444291603e-11       1.070363627759e-12      -3.177445083221e-12       0.000000000000e+00       6.366429652913e-16       9.877362813968e-18       1.146378546918e-17 
 1752       5.427867225695e-11       1.060179929780e-12      -3.132190089626e-12       0.000000000000e+00       6.351790960278e-16       9.992384663525e-18       1.115990318240e-17 
 1753       5.423996160092e-11       1.050258351169e-12      -3.086682752386e-12       0.000000000000e+00       6.337193878548e-16       1.010882218873e-17       1.085680121416e-17 
 1754       5.419830392569e-11       1.040600795878e-12      -3.040943498750e-12       0.000000000000e+00       6.322638265768e-16       1.022770142411e-17       1.055447580106e-17 
 1755       5.415369221007e-11       1.031209173278e-12      -2.994992851244e-12       0.000000000000e+00       6.308123978506e-16       1.035005306926e-17       1.025292314786e-17 
 1756       5.410611943395e-11       1.022085398167e-12      -2.948851427807e-12       0.000000000000e+00       6.293650871852e-16       1.047691249553e-17       9.952139427382e-18 
 1757       5.405557857834e-11       1.013231390777e-12      -2.902539941926e-12       0.000000000000e+00       6.279218799414e-16       1.060931975263e-17       9.652120780494e-18 
 1758       5.400206262532e-11       1.004649076774e-12      -2.856079202775e-12       0.000000000000e+00       6.264827613315e-16       1.074831957530e-17       9.352863316033e-18 
 1759       5.394556455815e-11       9.963403872714e-13      -2.809490115351e-12       0.000000000000e+00       6.250477164192e-16       1.089496138992e-17       9.054363110759e-18 
 1760       5.388607736121e-11       9.883072588328e-13      -2.762793680610e-12       0.000000000000e+00       6.236167301192e-16       1.105029932116e-17       8.756616209304e-18 
 1761       5.382359402006e-11       9.805516334776e-13      -2.716010995601e-12       0.000000000000e+00       6.221897871971e-16       1.121539219863e-17       8.459618624113e-18 
 1762       5.375810752143e-11       9.730754586885e-13      -2.669163253608e-12       0.000000000000e+00       6.207668722687e-16       1.139130356349e-17       8.163366335394e-18 
 1763       5.368961085327e-11       9.658806874167e-13      -2.622271744282e-12       0.000000000000e+00       6.193479698006e-16       1.157910167512e-17       7.867855291064e-18 
 1764       5.361809700472e-11       9.589692780887e-13      -2.575357853778e-12       0.000000000000e+00       6.179330641090e-16       1.177985951774e-17       7.573081406693e-18 
 1765       5.354355896617e-11       9.523431946119e-13      -2.528443064894e-12       0.000000000000e+00       6.165221393601e-16       1.199465480708e-17       7.279040565452e-18 
 1766       5.346598972927e-11       9.460044063810e-13      -2.481548957207e-12       0.000000000000e+00       6.151151795693e-16       1.222456999695e-17       6.985728618059e-18 
