# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1787       5.189386551503e-11       8.866194560911e-13      -1.813824314282e-12       0.000000000000e+00       5.759383130409e-16       1.756739917772e-17       2.676878808698e-18 
 1788       5.177109127457e-11       8.847242433868e-13      -1.769630913099e-12       0.000000000000e+00       5.746381241956e-16       1.799957537706e-17       2.407206827404e-18 
 1789       5.164577971767e-11       8.830930527602e-13      -1.725720783997e-12       0.000000000000e+00       5.733415650889e-16       1.843748836727e-17       2.138813513777e-18 
 1790       5.151796639483e-11       8.817240225802e-13      -1.682110001122e-12       0.000000000000e+00       5.720486240791e-16       1.888063488847e-17       1.871732465120e-18 
 1791       5.138768704130e-11       8.806152798850e-13      -1.638814706514e-12       0.000000000000e+00       5.707592894031e-16       1.932850937409e-17       1.605997409962e-18 
 1792       5.125497757734e-11       8.797649403654e-13      -1.595851110200e-12       0.000000000000e+00       5.694735491763e-16       1.978060394768e-17       1.341642208233e-18 
 1793       5.111987410848e-11       8.791711083471e-13      -1.553235490283e-12       0.000000000000e+00       5.681913913924e-16       2.023640841965e-17       1.078700851439e-18 
 1794       5.098241292582e-11       8.788318767739e-13      -1.510984193039e-12       0.000000000000e+00       5.669128039228e-16       2.069541028398e-17       8.172074628328e-19 
 1795       5.084263050625e-11       8.787453271900e-13      -1.469113633008e-12       0.000000000000e+00       5.656377745170e-16       2.115709471505e-17       5.571962975901e-19 
 1796       5.070056351277e-11       8.789095297233e-13      -1.427640293086e-12       0.000000000000e+00       5.643662908017e-16       2.162094456434e-17       2.987017429798e-19 
 1797       5.055624879474e-11       8.793225430678e-13      -1.386580724619e-12       0.000000000000e+00       5.630983402813e-16       2.208644035719e-17       4.175831853914e-20 
 1798       5.040972338813e-11       8.799824144666e-13      -1.345951547496e-12       0.000000000000e+00       5.618339103371e-16       2.255306028960e-17      -2.135993237534e-19 
 1799       5.026102451581e-11       8.808871796943e-13      -1.305769450239e-12       0.000000000000e+00       5.605729882275e-16       2.302028022493e-17      -4.673363993048e-19 
 1800       5.011018958782e-11       8.820348630403e-13      -1.266051190099e-12       0.000000000000e+00       5.593155610875e-16       2.348757369066e-17      -7.194179907343e-19 
 1801       4.995725620164e-11       8.834234772912e-13      -1.226813593149e-12       0.000000000000e+00       5.580616159287e-16       2.395441187520e-17      -9.698090476998e-19 
 1802       4.980226214244e-11       8.850510237137e-13      -1.188073554372e-12       0.000000000000e+00       5.568111396390e-16       2.442026362459e-17      -1.218474386725e-18 
 1803       4.964524538337e-11       8.869154920372e-13      -1.149848037761e-12       0.000000000000e+00       5.555641189824e-16       2.488459543926e-17      -1.465378691025e-18 
 1804       4.948624408582e-11       8.890148604369e-13      -1.112154076404e-12       0.000000000000e+00       5.543205405987e-16       2.534687147082e-17      -1.710486510336e-18 
 1805       4.932529659969e-11       8.913470955163e-13      -1.075008772583e-12       0.000000000000e+00       5.530803910035e-16       2.580655351878e-17      -1.953762260737e-18 
 1806       4.916244146366e-11       8.939101522903e-13      -1.038429297864e-12       0.000000000000e+00       5.518436565878e-16       2.626310102732e-17      -2.195170224482e-18 
 1807       4.899771740546e-11       8.967019741673e-13      -1.002432893189e-12       0.000000000000e+00       5.506103236179e-16       2.671597108203e-17      -2.434674549822e-18 
 1808       4.883116334214e-11       8.997204929327e-13      -9.670368689705e-13       0.000000000000e+00       5.493803782352e-16       2.716461840671e-17      -2.672239250834e-18 
 1809       4.866281838034e-11       9.029636287314e-13      -9.322586051837e-13       0.000000000000e+00       5.481538064559e-16       2.760849536007e-17      -2.907828207248e-18 
 1810       4.849272181655e-11       9.064292900504e-13      -8.981155514591e-13       0.000000000000e+00       5.469305941707e-16       2.804705193250e-17      -3.141405164274e-18 
 1811       4.832091517340e-11       9.101150305013e-13      -8.646229424343e-13       0.000000000000e+00       5.457107281644e-16       2.847992161549e-17      -3.372938236944e-18 
 1812       4.814744832604e-11       9.140170161689e-13      -8.317869234402e-13       0.000000000000e+00       5.444941991830e-16       2.890748065845e-17      -3.602413463295e-18 
 1813       4.797237342577e-11       9.181310498837e-13      -7.996113694528e-13       0.000000000000e+00       5.432809988907e-16       2.933029332439e-17      -3.829821360359e-18 
 1814       4.779574286893e-11       9.224529136359e-13      -7.681001648013e-13       0.000000000000e+00       5.420711188526e-16       2.974892643103e-17      -4.055152429572e-18 
 1815       4.761760929716e-11       9.269783685451e-13      -7.372572031770e-13       0.000000000000e+00       5.408645505346e-16       3.016394935440e-17      -4.278397156771e-18 
 1816       4.743802559783e-11       9.317031548307e-13      -7.070863876429e-13       0.000000000000e+00       5.396612853029e-16       3.057593403231e-17      -4.499546012183e-18 
 1817       4.725704490433e-11       9.366229917821e-13      -6.775916306421e-13       0.000000000000e+00       5.384613144243e-16       3.098545496798e-17      -4.718589450416e-18 
 1818       4.707472059641e-11       9.417335777290e-13      -6.487768540081e-13       0.000000000000e+00       5.372646290657e-16       3.139308923356e-17      -4.935517910452e-18 
 1819       4.689110630057e-11       9.470305900114e-13      -6.206459889730e-13       0.000000000000e+00       5.360712202939e-16       3.179941647366e-17      -5.150321815636e-18 
 1820       4.670625589035e-11       9.525096849502e-13      -5.932029761774e-13       0.000000000000e+00       5.348810790758e-16       3.220501890895e-17      -5.362991573670e-18 
 1821       4.652022348671e-11       9.581664978170e-13      -5.664517656793e-13       0.000000000000e+00       5.336941962776e-16       3.261048133966e-17      -5.573517576603e-18 
 1822       4.633306345836e-11       9.639966428047e-13      -5.403963169631e-13       0.000000000000e+00       5.325105626652e-16       3.301639114919e-17      -5.781890200824e-18 
 1823       4.614483042210e-11       9.699957129974e-13      -5.150405989495e-13       0.000000000000e+00       5.313301689039e-16       3.342333830760e-17      -5.988099807048e-18 
 1824       4.595557924317e-11       9.761592803408e-13      -4.903885900039e-13       0.000000000000e+00       5.301530055581e-16       3.383191537520e-17      -6.192136740317e-18 
 1825       4.576536503560e-11       9.824828956125e-13      -4.664442779460e-13       0.000000000000e+00       5.289790630911e-16       3.424271750612e-17      -6.393991329981e-18 
 1826       4.557424316254e-11       9.889620883920e-13      -4.432116600591e-13       0.000000000000e+00       5.278083318650e-16       3.465634245182e-17      -6.593653889698e-18 
 1827       4.538226923660e-11       9.955923670310e-13      -4.206947430991e-13       0.000000000000e+00       5.266408021406e-16       3.507339056463e-17      -6.791114717420e-18 
 1828       4.518949912022e-11       1.002369218624e-12      -3.988975433037e-13       0.000000000000e+00       5.254764640772e-16       3.549446480139e-17      -6.986364095386e-18 
 1829       4.499598892600e-11       1.009288108977e-12      -3.778240864018e-13       0.000000000000e+00       5.243153077323e-16       3.592017072690e-17      -7.179392290115e-18 
 1830       4.480179501701e-11       1.016344482581e-12      -3.574784076225e-13       0.000000000000e+00       5.231573230616e-16       3.635111651753e-17      -7.370189552395e-18 
 1831       4.460697400720e-11       1.023533762578e-12      -3.378645517043e-13       0.000000000000e+00       5.220024999186e-16       3.678791296476e-17      -7.558746117275e-18 
 1832       4.441158276169e-11       1.030851350735e-12      -3.189865729046e-13       0.000000000000e+00       5.208508280547e-16       3.723117347872e-17      -7.745052204058e-18 
 1833       4.421567839713e-11       1.038292627411e-12      -3.008485350086e-13       0.000000000000e+00       5.197022971190e-16       3.768151409176e-17      -7.929098016290e-18 
 1834       4.401931828206e-11       1.045852951530e-12      -2.834545113384e-13       0.000000000000e+00       5.185568966578e-16       3.813955346200e-17      -8.110873741754e-18 
 1835       4.382256003722e-11       1.053527660550e-12      -2.668085847627e-13       0.000000000000e+00       5.174146161148e-16       3.860591287685e-17      -8.290369552460e-18 
 1836       4.362546153592e-11       1.061312070432e-12      -2.509148477056e-13       0.000000000000e+00       5.162754448307e-16       3.908121625664e-17      -8.467575604634e-18 
 1837       4.342808090437e-11       1.069201475613e-12      -2.357774021557e-13       0.000000000000e+00       5.151393720433e-16       3.956609015806e-17      -8.642482038716e-18 
 1838       4.323047652206e-11       1.077191148973e-12      -2.214003596758e-13       0.000000000000e+00       5.140063868869e-16       4.006116377781e-17      -8.815078979345e-18 
 1839       4.303270702204e-11       1.085276341810e-12      -2.077878414116e-13       0.000000000000e+00       5.128764783924e-16       4.056706895610e-17      -8.985356535352e-18 
 1840       4.283483129129e-11       1.093452283803e-12      -1.949439781014e-13       0.000000000000e+00       5.117496354874e-16       4.108444018024e-17      -9.153304799754e-18 
 1841       4.263690847112e-11       1.101714182989e-12      -1.828729100846e-13       0.000000000000e+00       5.106258469954e-16       4.161391458814e-17      -9.318913849742e-18 
 1842       4.243899795741e-11       1.110057225729e-12      -1.715787873117e-13       0.000000000000e+00       5.095051016360e-16       4.215613197190e-17      -9.482173746676e-18 
 1843       4.224115940104e-11       1.118476576683e-12      -1.610657693530e-13       0.000000000000e+00       5.083873880248e-16       4.271173478136e-17      -9.643074536072e-18 
 1844       4.204345270819e-11       1.126967378772e-12      -1.513380254079e-13       0.000000000000e+00       5.072726946731e-16       4.328136812764e-17      -9.801606247597e-18 
 1845       4.184593804071e-11       1.135524753158e-12      -1.423997343141e-13       0.000000000000e+00       5.061610099876e-16       4.386567978671e-17      -9.957758895061e-18 
 1846       4.164867581642e-11       1.144143799206e-12      -1.342550845569e-13       0.000000000000e+00       5.050523222705e-16       4.446532020290e-17      -1.011152247640e-17 
 1847       4.145172670951e-11       1.152819594459e-12      -1.269082742785e-13       0.000000000000e+00       5.039466197191e-16       4.508094249252e-17      -1.026288697369e-17 
 1848       4.125515165084e-11       1.161547194609e-12      -1.203635112867e-13       0.000000000000e+00       5.028438904259e-16       4.571320244735e-17      -1.041184235310e-17 
 1849       4.105901182832e-11       1.170321633460e-12      -1.146250130647e-13       0.000000000000e+00       5.017441223780e-16       4.636275853821e-17      -1.055837856492e-17 
 1850       4.086336868720e-11       1.179137922909e-12      -1.096970067801e-13       0.000000000000e+00       5.006473034574e-16       4.703027191855e-17      -1.070248554354e-17 
 1851       4.066827988198e-11       1.187991230934e-12      -1.055817661667e-13       0.000000000000e+00       4.995534222983e-16       4.771613807278e-17      -1.084416359953e-17 
 1852       4.047378709616e-11       1.196877417190e-12      -1.022737051832e-13       0.000000000000e+00       4.984624708687e-16       4.841967943478e-17      -1.098345468576e-17 
 1853       4.027992812685e-11       1.205792501592e-12      -9.976523767691e-14       0.000000000000e+00       4.973744419089e-16       4.913994639323e-17      -1.112041137845e-17 
 1854       4.008674092470e-11       1.214732486648e-12      -9.804873621229e-14       0.000000000000e+00       4.962893280755e-16       4.987598506150e-17      -1.125508650789e-17 
